"userId","avg_rating_Adventure","avg_rating_Animation","avg_rating_Children","avg_rating_Comedy","avg_rating_Fantasy","avg_rating_Romance","avg_rating_Drama","avg_rating_Action","avg_rating_Crime","avg_rating_Thriller","avg_rating_Horror","avg_rating_Mystery","avg_rating_Sci-Fi","avg_rating_IMAX","avg_rating_Documentary","avg_rating_War","avg_rating_Musical","avg_rating_Western","avg_rating_Film-Noir","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","Sci-Fi","IMAX","Documentary","War","Musical","Western","Film-Noir"
59,3.07142857142857,3.375,3.33333333333333,3.18120805369128,3.12121212121212,3.45283018867925,3.32411067193676,3.18367346938776,3.34615384615385,3.27397260273973,2.93333333333333,3.51219512195122,3.1578947368421,3,3.71428571428571,3.32,3.26086956521739,2.81818181818182,3.81818181818182,0.134292565947242,0.0383693045563549,0.0431654676258993,0.357314148681055,0.079136690647482,0.254196642685851,0.606714628297362,0.117505995203837,0.124700239808153,0.175059952038369,0.0359712230215827,0.0983213429256595,0.0911270983213429,0.00239808153477218,0.0167865707434053,0.0599520383693046,0.0551558752997602,0.026378896882494,0.026378896882494
60,4,3,3,4.02777777777778,3.92857142857143,4.25,4.10869565217391,4.09090909090909,4.03125,4.05,3.83333333333333,3.5,3.25,4.16666666666667,3.75,4.1,NA,4,NA,0.186046511627907,0.0232558139534884,0.0232558139534884,0.418604651162791,0.162790697674419,0.13953488372093,0.534883720930233,0.255813953488372,0.372093023255814,0.232558139534884,0.0697674418604651,0.0697674418604651,0.0930232558139535,0.0697674418604651,0.0465116279069767,0.116279069767442,0,0.0232558139534884,0
61,3.84615384615385,3.5,3.4,3.30769230769231,3.4,3.625,3.45833333333333,3.76923076923077,4,3.82608695652174,3.85714285714286,3.66666666666667,4,3.33333333333333,NA,4,3,3,NA,0.25,0.0769230769230769,0.0961538461538462,0.25,0.0961538461538462,0.153846153846154,0.461538461538462,0.25,0.211538461538462,0.442307692307692,0.134615384615385,0.0576923076923077,0.115384615384615,0.0576923076923077,0,0.0384615384615385,0.0576923076923077,0.0384615384615385,0
62,3.83783783783784,4,3.52941176470588,3.61363636363636,3.6,4.06818181818182,3.9746835443038,4.02857142857143,3.95,4.01612903225806,3.52631578947368,4,3.61363636363636,4.5,NA,4.2,4,3.33333333333333,NA,0.207865168539326,0.0280898876404494,0.0955056179775281,0.247191011235955,0.112359550561798,0.247191011235955,0.443820224719101,0.393258426966292,0.112359550561798,0.348314606741573,0.106741573033708,0.0617977528089888,0.247191011235955,0.0112359550561798,0,0.0842696629213483,0.0168539325842697,0.0674157303370786,0
63,4.07142857142857,3,3,3.75,3.5,3.93333333333333,4.15853658536585,4.2,4.25,4.2258064516129,3.75,4.04166666666667,3.91666666666667,4.5,NA,4.5625,NA,NA,NA,0.147368421052632,0.0105263157894737,0.0105263157894737,0.168421052631579,0.0210526315789474,0.157894736842105,0.431578947368421,0.578947368421053,0.336842105263158,0.652631578947368,0.0210526315789474,0.126315789473684,0.126315789473684,0.0105263157894737,0,0.0842105263157895,0,0,0
64,3.23913043478261,3.5,3.78571428571429,3.30952380952381,3.425,3.3695652173913,3.55882352941176,3.21367521367521,3.56578947368421,3.28095238095238,3.16981132075472,3.39583333333333,3.27570093457944,3.22222222222222,3,3.57142857142857,3.25,3.25,NA,0.283950617283951,0.065843621399177,0.0576131687242798,0.259259259259259,0.0823045267489712,0.0946502057613169,0.349794238683128,0.481481481481481,0.156378600823045,0.432098765432099,0.218106995884774,0.0987654320987654,0.440329218106996,0.111111111111111,0.00411522633744856,0.0288065843621399,0.00823045267489712,0.00823045267489712,0
65,2,1.6875,1.60606060606061,2,1.85869565217391,2.78421052631579,3.0296052631579,2.11635220125786,2.93421052631579,2.58579881656805,1.7948717948718,2.94897959183673,1.7,2.28571428571429,2.7,3.13636363636364,1.65789473684211,2.25,3.4,0.190217391304348,0.0289855072463768,0.0597826086956522,0.277173913043478,0.0833333333333333,0.172101449275362,0.550724637681159,0.28804347826087,0.206521739130435,0.306159420289855,0.0706521739130435,0.088768115942029,0.117753623188406,0.0126811594202899,0.0181159420289855,0.0797101449275362,0.0344202898550725,0.0144927536231884,0.00905797101449275
66,3.8875,3.85416666666667,3.92708333333333,3.92763157894737,3.875,3.93103448275862,4.17708333333333,3.87234042553191,4,3.78947368421053,3.5,3.9375,3.76,3.82352941176471,3.33333333333333,3.75,3.75,4.5,NA,0.484848484848485,0.290909090909091,0.290909090909091,0.460606060606061,0.339393939393939,0.175757575757576,0.290909090909091,0.284848484848485,0.0484848484848485,0.115151515151515,0.0363636363636364,0.0484848484848485,0.151515151515152,0.206060606060606,0.0181818181818182,0.0121212121212121,0.0848484848484849,0.00606060606060606,0
67,3.89795918367347,4.05882352941176,4.02173913043478,3.76760563380282,4.10869565217391,3.87096774193548,4.05769230769231,3.74,4.05882352941176,3.66216216216216,3.35714285714286,3.5,3.4375,4.25,NA,4.1,4.22222222222222,4.5,4,0.328859060402685,0.114093959731544,0.154362416107383,0.476510067114094,0.154362416107383,0.208053691275168,0.348993288590604,0.335570469798658,0.228187919463087,0.248322147651007,0.0469798657718121,0.087248322147651,0.161073825503356,0.0134228187919463,0,0.0335570469798658,0.0604026845637584,0.00671140939597315,0.00671140939597315
68,3.83870967741935,3.3,3.5,3.15384615384615,3.40625,3.34,3.45,3.6547619047619,3.90740740740741,3.65151515151515,3.16666666666667,3.8125,3.56666666666667,3.8125,NA,3.3,1.75,4,NA,0.281818181818182,0.0454545454545455,0.0272727272727273,0.236363636363636,0.145454545454545,0.227272727272727,0.545454545454545,0.381818181818182,0.245454545454545,0.3,0.0272727272727273,0.0727272727272727,0.136363636363636,0.0727272727272727,0,0.0454545454545455,0.0181818181818182,0.00909090909090909,0
69,3.82142857142857,4.5,4.5,4.28571428571429,4.75,4.2,4.11363636363636,3.53571428571429,4.0625,3.8125,4.08333333333333,4.25,3.46428571428571,4.16666666666667,4.8,4.6,NA,NA,NA,0.325581395348837,0.0697674418604651,0.0697674418604651,0.162790697674419,0.0930232558139535,0.116279069767442,0.511627906976744,0.325581395348837,0.186046511627907,0.372093023255814,0.13953488372093,0.0465116279069767,0.325581395348837,0.0697674418604651,0.116279069767442,0.116279069767442,0,0,0
70,3.57307692307692,3.26388888888889,3.1875,3.32528409090909,3.53658536585366,3.3854748603352,3.44176706827309,3.73684210526316,3.52873563218391,3.64052287581699,3.52727272727273,3.85,3.56338028169014,4,3.91666666666667,3.80952380952381,3.71428571428571,2.72222222222222,4,0.196374622356495,0.054380664652568,0.0966767371601208,0.531722054380665,0.123867069486405,0.270392749244713,0.376132930513595,0.229607250755287,0.131419939577039,0.231117824773414,0.0830815709969789,0.0755287009063444,0.107250755287009,0.0151057401812689,0.00906344410876133,0.0317220543806647,0.0634441087613293,0.013595166163142,0.00151057401812689
71,3.14285714285714,4,4.5,3.4,NA,4,4.30769230769231,3.27272727272727,3.55555555555556,3.53846153846154,3,3,3,3.5,NA,4.33333333333333,4,3.5,NA,0.241379310344828,0.0344827586206897,0.0689655172413793,0.344827586206897,0,0.172413793103448,0.448275862068966,0.379310344827586,0.310344827586207,0.448275862068966,0.0344827586206897,0.0344827586206897,0.0689655172413793,0.0689655172413793,0,0.103448275862069,0.0344827586206897,0.0689655172413793,0
72,4.14285714285714,3,3.6,3.66666666666667,3.66666666666667,4.11111111111111,4.14705882352941,4.16666666666667,4.1578947368421,4.34285714285714,3.85714285714286,4.33333333333333,3.8125,4,NA,4.16666666666667,3,3,NA,0.166666666666667,0.0119047619047619,0.0595238095238095,0.285714285714286,0.0714285714285714,0.107142857142857,0.404761904761905,0.428571428571429,0.226190476190476,0.416666666666667,0.0833333333333333,0.0714285714285714,0.19047619047619,0.0119047619047619,0,0.0714285714285714,0.0119047619047619,0.0238095238095238,0
73,3.07142857142857,3,3.16666666666667,3.14285714285714,2.75,3.42307692307692,3.39130434782609,3.07142857142857,3.9,3.525,3.625,2.9,2.83333333333333,3,NA,3.83333333333333,2.5,NA,NA,0.241379310344828,0.0344827586206897,0.155172413793103,0.362068965517241,0.0689655172413793,0.224137931034483,0.396551724137931,0.241379310344828,0.0862068965517241,0.344827586206897,0.137931034482759,0.172413793103448,0.103448275862069,0.0172413793103448,0,0.0517241379310345,0.0517241379310345,0,0
74,3.61538461538462,3.82978723404255,3.72222222222222,3.42073170731707,3.34883720930233,3.76923076923077,4.13157894736842,3.44871794871795,3.93333333333333,2.97368421052632,0.7,3.1,3.83333333333333,4.125,3.5,3.9,3.8,3.75,NA,0.371428571428571,0.268571428571429,0.257142857142857,0.468571428571429,0.245714285714286,0.371428571428571,0.325714285714286,0.222857142857143,0.0857142857142857,0.108571428571429,0.0285714285714286,0.0285714285714286,0.137142857142857,0.16,0.00571428571428571,0.0285714285714286,0.142857142857143,0.0114285714285714,0
75,3.94827586206897,2.375,2.25,2.25,2.95454545454545,4.75,4.52,4.20833333333333,4.8,4.3695652173913,3.85714285714286,4.6,3.88235294117647,4.16666666666667,NA,5,NA,NA,NA,0.467741935483871,0.129032258064516,0.0967741935483871,0.129032258064516,0.17741935483871,0.0645161290322581,0.403225806451613,0.580645161290323,0.161290322580645,0.370967741935484,0.112903225806452,0.0806451612903226,0.274193548387097,0.193548387096774,0,0.0806451612903226,0,0,0
76,3.63522012578616,3.7051282051282,3.57692307692308,3.48987854251012,3.59090909090909,3.265625,3.69354838709677,3.49453551912568,3.45652173913044,3.2752808988764,3.2,3.65909090909091,3.655,3.64545454545455,4.5,3.63888888888889,3.375,4,3.5,0.347161572052402,0.0851528384279476,0.0851528384279476,0.539301310043668,0.14410480349345,0.139737991266376,0.270742358078603,0.399563318777293,0.150655021834061,0.194323144104804,0.0327510917030568,0.0480349344978166,0.218340611353712,0.120087336244541,0.00218340611353712,0.0393013100436681,0.0262008733624454,0.00436681222707424,0.00436681222707424
77,3.58823529411765,3.75,3.71428571428571,3.56,3.16666666666667,3.85714285714286,4.07692307692308,3.56,3.86666666666667,3.8695652173913,4,3.75,3.33333333333333,3.66666666666667,NA,5,3.75,3.66666666666667,NA,0.253731343283582,0.0597014925373134,0.104477611940299,0.373134328358209,0.0895522388059701,0.208955223880597,0.388059701492537,0.373134328358209,0.223880597014925,0.343283582089552,0.0149253731343284,0.0597014925373134,0.134328358208955,0.0447761194029851,0,0.0447761194029851,0.0597014925373134,0.0447761194029851,0
78,3.26865671641791,3.94117647058824,3.29787234042553,3.23076923076923,3.13333333333333,3.61538461538462,3.72142857142857,3.46938775510204,3.66666666666667,3.52941176470588,2.96875,3.72222222222222,3.35294117647059,4.75,4.5,3.80769230769231,3.79411764705882,2.5,3.6,0.244525547445255,0.062043795620438,0.171532846715328,0.18978102189781,0.109489051094891,0.284671532846715,0.510948905109489,0.178832116788321,0.12043795620438,0.248175182481752,0.116788321167883,0.0656934306569343,0.124087591240876,0.0145985401459854,0.0072992700729927,0.0948905109489051,0.124087591240876,0.0145985401459854,0.0182481751824818
79,3.625,3.5,3.33333333333333,3.58333333333333,3.625,3.25,3.96296296296296,3.89473684210526,3.75,4.05263157894737,3.75,4.44444444444444,4.4,4.25,NA,3.5,NA,4,NA,0.24,0.04,0.06,0.24,0.08,0.04,0.54,0.38,0.36,0.38,0.04,0.18,0.3,0.12,0,0.08,0,0.02,0
80,3.65966386554622,3.75,2.6,3.29166666666667,3.296875,3.44736842105263,3.84347826086957,3.6775,3.875,3.87421383647799,3.68888888888889,4.01086956521739,3.81990521327014,3.54651162790698,NA,3.72222222222222,2,3.25,4.25,0.346938775510204,0.0174927113702624,0.0145772594752187,0.104956268221574,0.0932944606413994,0.0553935860058309,0.335276967930029,0.583090379008746,0.128279883381924,0.463556851311953,0.131195335276968,0.134110787172012,0.615160349854227,0.12536443148688,0,0.0524781341107872,0.00291545189504373,0.00583090379008746,0.00583090379008746
81,3.29166666666667,2.64285714285714,2.30769230769231,3.27586206896552,3.67241379310345,3.0625,3.65217391304348,3.33823529411765,3.29411764705882,3.01724137931034,2.46428571428571,3.08333333333333,2.66666666666667,3.3421052631579,2.625,4,4.66666666666667,NA,NA,0.484848484848485,0.141414141414141,0.131313131313131,0.292929292929293,0.292929292929293,0.0808080808080808,0.232323232323232,0.343434343434343,0.171717171717172,0.292929292929293,0.141414141414141,0.0606060606060606,0.212121212121212,0.191919191919192,0.0404040404040404,0.0202020202020202,0.0303030303030303,0,0
82,4.16666666666667,3,3,3.58333333333333,3.5,3.5,4.2,3.88888888888889,4.85714285714286,3.8,3,5,3.4,NA,NA,NA,5,NA,5,0.214285714285714,0.0357142857142857,0.0357142857142857,0.428571428571429,0.0714285714285714,0.0714285714285714,0.357142857142857,0.321428571428571,0.25,0.178571428571429,0.0357142857142857,0.0714285714285714,0.178571428571429,0,0,0,0.0357142857142857,0,0.0357142857142857
83,4.13541666666667,3.5,3.525,3.80851063829787,4.19047619047619,4.14285714285714,4.4051724137931,4.13414634146341,4.47368421052632,4.328125,3.4375,4.125,4.59677419354839,4.53846153846154,3.95833333333333,4.60714285714286,3.57142857142857,4.33333333333333,3,0.32,0.1,0.133333333333333,0.313333333333333,0.14,0.233333333333333,0.386666666666667,0.273333333333333,0.126666666666667,0.213333333333333,0.0533333333333333,0.0533333333333333,0.206666666666667,0.0866666666666667,0.08,0.0933333333333333,0.0933333333333333,0.02,0.00666666666666667
84,3.82,4.16666666666667,4,4.03636363636364,3.94117647058824,4.05645161290323,3.9953488372093,3.83035714285714,4.0297619047619,4,3.86363636363636,4.01041666666667,3.46875,3.83333333333333,3.91666666666667,4.05,3.4,4,3.75,0.0865051903114187,0.0207612456747405,0.0207612456747405,0.190311418685121,0.0588235294117647,0.214532871972318,0.743944636678201,0.193771626297578,0.290657439446367,0.397923875432526,0.0380622837370242,0.166089965397924,0.055363321799308,0.0103806228373702,0.0207612456747405,0.069204152249135,0.0173010380622837,0.00346020761245675,0.013840830449827
85,2.97222222222222,4,2.33333333333333,2.96551724137931,3,3.23529411764706,3.26666666666667,3.10227272727273,3.52173913043478,3.15740740740741,2.22727272727273,3.27777777777778,2.95454545454545,3.75,NA,2.66666666666667,NA,NA,NA,0.168224299065421,0.00934579439252336,0.0280373831775701,0.271028037383178,0.0654205607476635,0.158878504672897,0.420560747663551,0.411214953271028,0.214953271028037,0.504672897196262,0.102803738317757,0.168224299065421,0.102803738317757,0.0186915887850467,0,0.0280373831775701,0,0,0
86,3.47619047619048,NA,4.28571428571429,3.41176470588235,3.83333333333333,3.69565217391304,3.79775280898876,3.49180327868852,3.65116279069767,3.66129032258065,3,3.88461538461538,3.53333333333333,5,NA,3.85,4.4,3.2,3.5,0.162790697674419,0,0.0271317829457364,0.197674418604651,0.0465116279069767,0.267441860465116,0.689922480620155,0.236434108527132,0.166666666666667,0.24031007751938,0.0116279069767442,0.10077519379845,0.116279069767442,0.00387596899224806,0,0.155038759689922,0.0193798449612403,0.0193798449612403,0.00775193798449612
87,2.99342105263158,3.07692307692308,2.66,3.29109589041096,3.19767441860465,3.45081967213115,3.52743902439024,3.14903846153846,3.60869565217391,3.53968253968254,3.5,3.7027027027027,3.21212121212121,2.91666666666667,4,3.5,3.125,2.66666666666667,3.9,0.192405063291139,0.0329113924050633,0.0632911392405063,0.369620253164557,0.108860759493671,0.154430379746835,0.415189873417722,0.263291139240506,0.174683544303797,0.318987341772152,0.162025316455696,0.0936708860759494,0.167088607594937,0.0151898734177215,0.00506329113924051,0.0354430379746835,0.030379746835443,0.0151898734177215,0.0126582278481013
88,4.02777777777778,4.12068965517241,4.01754385964912,3.75,3.875,4,3.93333333333333,3.67032967032967,3.79310344827586,3.640625,3.8,3.5,3.91891891891892,4.5,NA,3.23076923076923,4.07317073170732,3,4,0.311688311688312,0.251082251082251,0.246753246753247,0.25974025974026,0.138528138528139,0.164502164502165,0.38961038961039,0.393939393939394,0.125541125541126,0.277056277056277,0.0649350649350649,0.0346320346320346,0.16017316017316,0.00865800865800866,0,0.0562770562770563,0.177489177489178,0.0216450216450216,0.00432900432900433
89,2.77777777777778,3.66666666666667,3.4,3.05882352941176,3,3.25,3.30434782608696,2.58823529411765,3,2.88888888888889,2.66666666666667,3,2.33333333333333,3,4,4,3.66666666666667,3,NA,0.147540983606557,0.0491803278688525,0.0819672131147541,0.278688524590164,0.114754098360656,0.131147540983607,0.377049180327869,0.278688524590164,0.262295081967213,0.442622950819672,0.0491803278688525,0.0983606557377049,0.0983606557377049,0.0327868852459016,0.0163934426229508,0.0491803278688525,0.0491803278688525,0.0163934426229508,0
90,3,2.8,3,2.96551724137931,3.28571428571429,3.66666666666667,3.02564102564103,2.73913043478261,2.78571428571429,2.63636363636364,2.25,3,2.4,4,NA,2.71428571428571,3.66666666666667,2.25,NA,0.2,0.0666666666666667,0.0933333333333333,0.386666666666667,0.0933333333333333,0.16,0.52,0.306666666666667,0.186666666666667,0.146666666666667,0.0533333333333333,0.0266666666666667,0.133333333333333,0.0266666666666667,0,0.0933333333333333,0.04,0.0533333333333333,0
91,4.30769230769231,4,2,3.23076923076923,3.16666666666667,3.24,3.38461538461538,3.93333333333333,4.07142857142857,3.66666666666667,4,3.3,4,NA,3.5,4,3.25,3,3,0.156626506024096,0.0120481927710843,0.0240963855421687,0.313253012048193,0.072289156626506,0.301204819277108,0.626506024096386,0.180722891566265,0.168674698795181,0.180722891566265,0.036144578313253,0.120481927710843,0.120481927710843,0,0.0240963855421687,0.072289156626506,0.0481927710843374,0.0481927710843374,0.0240963855421687
92,3.60714285714286,1,1,4,2.58333333333333,4.31578947368421,4.37096774193548,4.33783783783784,4.61363636363636,4.44594594594595,NA,4.44444444444444,4.56666666666667,3.66666666666667,NA,4.5,2.5,5,NA,0.189189189189189,0.027027027027027,0.027027027027027,0.310810810810811,0.0810810810810811,0.256756756756757,0.418918918918919,0.5,0.297297297297297,0.5,0,0.121621621621622,0.202702702702703,0.121621621621622,0,0.027027027027027,0.027027027027027,0.0135135135135135,0
93,3.13333333333333,4.1,4.05882352941176,3.81666666666667,3.8,3.89655172413793,3.78481012658228,2.97674418604651,3.6875,3.33333333333333,3.21428571428571,3.53846153846154,2.96969696969697,4,NA,3.25,3.78571428571429,3.5,3.42857142857143,0.171428571428571,0.0571428571428571,0.0971428571428571,0.342857142857143,0.0857142857142857,0.165714285714286,0.451428571428571,0.245714285714286,0.274285714285714,0.257142857142857,0.08,0.148571428571429,0.188571428571429,0.0114285714285714,0,0.0457142857142857,0.08,0.0114285714285714,0.04
94,3.28333333333333,3.16666666666667,3.14285714285714,3.7198275862069,3.375,3.53623188405797,3.70588235294118,3.06896551724138,3.70238095238095,3.67123287671233,3.725,4.08571428571429,3.22916666666667,2.41666666666667,3.875,2.75,3.58333333333333,3.5,4.75,0.122448979591837,0.036734693877551,0.0571428571428571,0.473469387755102,0.114285714285714,0.281632653061224,0.485714285714286,0.118367346938776,0.171428571428571,0.297959183673469,0.163265306122449,0.142857142857143,0.0979591836734694,0.0244897959183673,0.0163265306122449,0.0244897959183673,0.0489795918367347,0.0163265306122449,0.0489795918367347
